time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-02-03 17:16:14 +0200,91.0,11113,5867,8430,5674,37
2025-02-03 17:16:15 +0200,90.0,11106,6124,8833,5674,37
2025-02-03 17:16:16 +0200,90.0,11103,6305,9358,5674,37
2025-02-03 17:16:17 +0200,91.0,11104,6127,9404,5675,37
2025-02-03 17:16:18 +0200,90.0,11107,5820,9275,5675,37
2025-02-03 17:16:19 +0200,91.0,11113,5408,9114,5675,37
2025-02-03 17:16:20 +0200,90.0,11110,4886,8902,5675,37
2025-02-03 17:16:21 +0200,75.0,16137,4896,8943,5703,37
2025-02-03 17:16:22 +0200,26.0,39355,19031,3126,3137,20
2025-02-03 17:16:23 +0200,90.0,11109,301,589,3059,20
2025-02-03 17:16:24 +0200,91.0,11090,273,579,3059,20
2025-02-03 17:16:25 +0200,47.0,21777,302,627,3127,20
2025-02-03 17:16:26 +0200,22.0,46872,436,797,3127,20
2025-02-03 17:16:27 +0200,22.0,47567,401,850,3218,21
2025-02-03 17:16:28 +0200,20.0,51555,390,815,3218,21
2025-02-03 17:16:29 +0200,22.0,47050,413,920,3218,21
2025-02-03 17:16:30 +0200,16.0,63254,465,1010,3219,21
2025-02-03 17:16:31 +0200,19.0,53287,476,1044,3220,21
2025-02-03 17:16:32 +0200,18.0,55683,541,886,3222,21
2025-02-03 17:16:33 +0200,19.0,52667,466,993,3286,21
2025-02-03 17:16:34 +0200,22.0,46844,471,892,3286,21
2025-02-03 17:16:35 +0200,22.0,46919,499,1024,3649,23
2025-02-03 17:16:36 +0200,22.0,46810,451,895,3687,24
2025-02-03 17:16:37 +0200,22.0,46964,425,935,3925,25
2025-02-03 17:16:38 +0200,20.0,50036,417,902,3962,25
2025-02-03 17:16:39 +0200,19.0,53106,429,1001,3962,25
2025-02-03 17:16:40 +0200,7.0,174542,413,913,3962,25
2025-02-03 17:16:42 +0200,4.0,303295,426,997,3962,25
2025-02-03 17:16:43 +0200,4.0,306499,424,945,3962,25
2025-02-03 17:16:44 +0200,8.0,132227,422,898,3962,25
2025-02-03 17:16:45 +0200,19.0,53168,402,978,3962,25
2025-02-03 17:16:46 +0200,12.0,85721,453,901,3962,25
2025-02-03 17:16:47 +0200,12.0,85622,408,1021,3957,25
2025-02-03 17:16:48 +0200,22.0,46852,488,864,3973,25
2025-02-03 17:16:50 +0200,14.0,130705,479,917,3973,26
2025-02-03 17:16:51 +0200,8.0,127198,16526,791,7068,46
2025-02-03 17:16:52 +0200,49.0,20444,2558,4760,7145,46
2025-02-03 17:16:53 +0200,90.0,11125,4605,7437,7146,46
2025-02-03 17:16:54 +0200,91.0,11118,3440,7007,7146,46
2025-02-03 17:16:55 +0200,91.0,11104,2718,6991,7147,46
2025-02-03 17:16:56 +0200,91.0,11121,3006,7188,7147,46
2025-02-03 17:16:57 +0200,85.0,11875,2691,7416,7147,46
2025-02-03 17:16:58 +0200,91.0,11110,2575,7712,7148,46
2025-02-03 17:16:59 +0200,90.0,11109,2544,7166,7148,46
2025-02-03 17:17:00 +0200,87.0,11485,2643,6996,7148,46
2025-02-03 17:17:01 +0200,90.0,11110,2946,7207,7148,46
2025-02-03 17:17:02 +0200,91.0,11105,3387,7260,7149,46
2025-02-03 17:17:03 +0200,91.0,11101,2857,5832,7149,46
2025-02-03 17:17:04 +0200,90.0,11119,3093,5380,7149,46
2025-02-03 17:17:05 +0200,91.0,11106,3226,5567,7150,46
2025-02-03 17:17:06 +0200,91.0,11107,3260,5619,7151,46
2025-02-03 17:17:07 +0200,90.0,11108,3278,5701,7151,46
2025-02-03 17:17:08 +0200,91.0,11111,3455,6240,7151,46
2025-02-03 17:17:09 +0200,91.0,11107,3334,6338,7151,46
2025-02-03 17:17:10 +0200,91.0,11121,3011,6000,7152,46
2025-02-03 17:17:11 +0200,91.0,11092,2805,5818,7153,46
2025-02-03 17:17:12 +0200,90.0,11108,3076,6016,7153,46
2025-02-03 17:17:13 +0200,90.0,11109,4224,6660,7154,46
2025-02-03 17:17:14 +0200,91.0,11109,4132,6446,7155,46
2025-02-03 17:17:15 +0200,90.0,11110,4278,6414,7155,46
2025-02-03 17:17:16 +0200,91.0,11107,4313,6486,7155,46
2025-02-03 17:17:17 +0200,91.0,11096,4325,6395,7156,46
2025-02-03 17:17:18 +0200,90.0,11112,4277,6187,7156,46
2025-02-03 17:17:19 +0200,90.0,11115,4342,6226,7157,46
2025-02-03 17:17:20 +0200,91.0,11107,4243,6567,7157,46
2025-02-03 17:17:21 +0200,91.0,11107,3556,6932,7157,46
2025-02-03 17:17:22 +0200,91.0,11105,3374,7670,7157,46
2025-02-03 17:17:23 +0200,90.0,11110,3264,6543,7157,46
2025-02-03 17:17:24 +0200,91.0,11105,3273,5610,7157,46
2025-02-03 17:17:25 +0200,90.0,11109,4350,5977,7157,46
2025-02-03 17:17:26 +0200,91.0,11111,5199,6888,7157,46
2025-02-03 17:17:27 +0200,91.0,11124,4973,6975,7158,46
2025-02-03 17:17:28 +0200,91.0,11090,4821,6434,7158,46
2025-02-03 17:17:29 +0200,90.0,11108,4101,5673,7158,46
2025-02-03 17:17:30 +0200,91.0,11109,3630,5763,7158,46
2025-02-03 17:17:31 +0200,90.0,11107,3517,5883,7159,46
2025-02-03 17:17:32 +0200,91.0,11103,3393,5986,7159,46
2025-02-03 17:17:33 +0200,91.0,11106,2070,5980,7159,46
2025-02-03 17:17:34 +0200,90.0,11112,3997,6855,7159,46
2025-02-03 17:17:35 +0200,91.0,11104,4005,7184,7159,46
2025-02-03 17:17:36 +0200,91.0,11116,3926,7075,7159,46
2025-02-03 17:17:37 +0200,90.0,11101,3993,7237,7159,46
2025-02-03 17:17:38 +0200,91.0,11105,4525,7325,7159,46
2025-02-03 17:17:39 +0200,91.0,11107,4466,7304,7159,46
2025-02-03 17:17:40 +0200,91.0,11114,4205,7342,7159,46
2025-02-03 17:17:41 +0200,90.0,11102,4193,7361,7159,46
2025-02-03 17:17:42 +0200,90.0,11115,4273,7398,7159,46
2025-02-03 17:17:43 +0200,91.0,11121,4460,6997,7159,46
2025-02-03 17:17:44 +0200,90.0,11106,4308,6892,7159,46
2025-02-03 17:17:45 +0200,91.0,11090,4414,6910,7159,46
2025-02-03 17:17:46 +0200,90.0,11113,4425,6886,7160,46
2025-02-03 17:17:47 +0200,91.0,11105,4458,6909,7160,46
2025-02-03 17:17:48 +0200,91.0,11102,4037,6864,7160,46
2025-02-03 17:17:49 +0200,90.0,11110,4093,6841,7160,46
2025-02-03 17:17:50 +0200,91.0,11113,4035,6793,7161,46
2025-02-03 17:17:51 +0200,90.0,11114,4029,6709,7162,46
2025-02-03 17:17:52 +0200,91.0,11097,4079,6440,7162,46
2025-02-03 17:17:53 +0200,91.0,11114,3920,6313,7162,46
2025-02-03 17:17:54 +0200,91.0,11102,3936,6047,7162,46
2025-02-03 17:17:55 +0200,91.0,11110,3942,5871,7162,46
2025-02-03 17:17:56 +0200,91.0,11109,3841,5848,7163,46
2025-02-03 17:17:57 +0200,91.0,11119,3057,6218,7163,46
2025-02-03 17:17:58 +0200,91.0,11097,3019,5677,7163,46
2025-02-03 17:17:59 +0200,91.0,11112,3264,5846,7163,46
2025-02-03 17:18:00 +0200,91.0,11100,3367,5976,7164,46
2025-02-03 17:18:01 +0200,90.0,11110,3611,6096,7164,46
2025-02-03 17:18:02 +0200,91.0,11107,3602,6340,7164,46
2025-02-03 17:18:03 +0200,91.0,11111,2975,5972,7165,46
2025-02-03 17:18:04 +0200,90.0,11108,3011,6043,7165,46
2025-02-03 17:18:05 +0200,91.0,11103,3007,6079,7165,46
2025-02-03 17:18:06 +0200,90.0,11109,2957,6172,7165,46
2025-02-03 17:18:07 +0200,91.0,11106,3019,5967,7166,46
2025-02-03 17:18:09 +0200,91.0,11110,2961,5528,7166,46
2025-02-03 17:18:10 +0200,90.0,11108,2910,5468,7166,46
2025-02-03 17:18:11 +0200,91.0,11100,3054,5630,7166,46
2025-02-03 17:18:12 +0200,91.0,11132,3214,6071,7166,46
2025-02-03 17:18:13 +0200,90.0,11116,3652,6619,7167,46
2025-02-03 17:18:14 +0200,91.0,11086,4591,7730,7167,46
2025-02-03 17:18:15 +0200,90.0,11105,4343,7322,7167,46
2025-02-03 17:18:16 +0200,91.0,11109,4189,7108,7167,46
2025-02-03 17:18:17 +0200,91.0,11104,4131,7175,7167,46
2025-02-03 17:18:18 +0200,90.0,11109,4608,7546,7167,46
2025-02-03 17:18:19 +0200,91.0,11107,4327,7623,7167,46
2025-02-03 17:18:20 +0200,91.0,11111,3998,7252,7167,46
2025-02-03 17:18:21 +0200,90.0,11110,3385,6898,7168,46
2025-02-03 17:18:22 +0200,91.0,11105,3313,6862,7168,46
2025-02-03 17:18:23 +0200,90.0,11107,3563,6845,7168,46
2025-02-03 17:18:24 +0200,91.0,11106,3975,6665,7168,46
2025-02-03 17:18:25 +0200,90.0,11110,4102,6690,7168,46
2025-02-03 17:18:26 +0200,91.0,11105,3912,6545,7168,46
2025-02-03 17:18:27 +0200,91.0,11106,3014,6672,7168,46
2025-02-03 17:18:28 +0200,90.0,11110,3293,6988,7168,46
2025-02-03 17:18:29 +0200,91.0,11129,4033,6480,7169,46
2025-02-03 17:18:30 +0200,90.0,11107,4055,6166,7169,46
2025-02-03 17:18:31 +0200,91.0,11086,4058,5591,7169,46
2025-02-03 17:18:32 +0200,90.0,11110,4149,6247,7170,46
2025-02-03 17:18:33 +0200,91.0,11106,3723,6863,7170,46
2025-02-03 17:18:34 +0200,90.0,11107,2740,7299,7170,46
2025-02-03 17:18:35 +0200,91.0,11111,2711,7302,7170,46
2025-02-03 17:18:36 +0200,91.0,11106,2465,7207,7171,46
2025-02-03 17:18:37 +0200,91.0,11109,2436,7194,7171,46
2025-02-03 17:18:38 +0200,90.0,11111,2368,7175,7171,46
2025-02-03 17:18:39 +0200,91.0,11102,2386,7153,7171,46
2025-02-03 17:18:40 +0200,91.0,11108,2309,7064,7171,46
2025-02-03 17:18:41 +0200,90.0,11108,2334,7083,7171,46
2025-02-03 17:18:42 +0200,91.0,11111,2344,7123,7171,46
2025-02-03 17:18:43 +0200,90.0,11108,3131,6798,7171,46
2025-02-03 17:18:44 +0200,91.0,11103,4336,6731,7191,47
2025-02-03 17:18:45 +0200,91.0,11134,4182,6578,7192,47
2025-02-03 17:18:46 +0200,88.0,11462,4138,6173,7192,47
2025-02-03 17:18:47 +0200,90.0,11109,4052,6226,7192,47
2025-02-03 17:18:48 +0200,91.0,11112,4098,6339,7192,47
2025-02-03 17:18:49 +0200,90.0,11108,4373,6566,7193,47
2025-02-03 17:18:50 +0200,91.0,11121,4446,6608,7193,47
2025-02-03 17:18:51 +0200,85.0,11867,4455,7297,7196,47
2025-02-03 17:18:52 +0200,90.0,11107,4853,9471,7197,47
2025-02-03 17:18:53 +0200,90.0,11117,4916,9440,7197,47
2025-02-03 17:18:54 +0200,91.0,11096,5008,9461,7198,47
2025-02-03 17:18:55 +0200,91.0,11107,5372,9676,7199,47
2025-02-03 17:18:56 +0200,91.0,11111,5165,9571,7201,47
2025-02-03 17:18:57 +0200,91.0,11106,5317,9661,7204,47
2025-02-03 17:18:58 +0200,91.0,11127,5299,9675,7205,47
2025-02-03 17:18:59 +0200,91.0,11096,4673,9195,7206,47
2025-02-03 17:19:00 +0200,91.0,11108,4321,8711,5602,36
2025-02-03 17:19:01 +0200,90.0,11107,4063,8294,5605,36
2025-02-03 17:19:02 +0200,91.0,11104,3965,8236,5605,36
2025-02-03 17:19:03 +0200,91.0,11113,4008,8234,5606,36
2025-02-03 17:19:04 +0200,90.0,11108,4182,8335,5607,36
2025-02-03 17:19:05 +0200,91.0,11101,4210,8237,5608,36
2025-02-03 17:19:06 +0200,91.0,11119,4463,8210,5609,36
2025-02-03 17:19:07 +0200,90.0,11104,4604,8085,5610,36
2025-02-03 17:19:08 +0200,90.0,11110,4671,8005,5610,36
2025-02-03 17:19:09 +0200,90.0,11106,5141,8162,5611,36
2025-02-03 17:19:10 +0200,91.0,11101,5341,8225,5634,36
2025-02-03 17:19:11 +0200,90.0,11105,5068,7990,5635,36
2025-02-03 17:19:12 +0200,91.0,11103,5303,8260,5637,36
2025-02-03 17:19:13 +0200,90.0,11114,5422,8385,5638,36
2025-02-03 17:19:14 +0200,91.0,11114,5425,8746,5638,36
2025-02-03 17:19:15 +0200,90.0,11101,5394,9013,5639,36
2025-02-03 17:19:16 +0200,91.0,11118,5447,9185,5640,36
2025-02-03 17:19:17 +0200,90.0,11113,5350,9228,5641,36
2025-02-03 17:19:18 +0200,90.0,11109,5273,9138,5641,36
2025-02-03 17:19:19 +0200,91.0,11086,5428,9382,5641,36
2025-02-03 17:19:20 +0200,91.0,11110,4636,8622,5641,36
2025-02-03 17:19:21 +0200,90.0,11110,4530,8257,5642,36
2025-02-03 17:19:22 +0200,91.0,11111,4436,8201,5642,36
2025-02-03 17:19:23 +0200,91.0,11099,4730,8482,5643,36
2025-02-03 17:19:24 +0200,91.0,11108,5326,9028,5644,36
2025-02-03 17:19:25 +0200,91.0,11116,5173,9302,5645,36
2025-02-03 17:19:26 +0200,91.0,11099,4956,9250,5646,36
2025-02-03 17:19:27 +0200,90.0,11114,5058,9329,5646,36
2025-02-03 17:19:28 +0200,91.0,11104,4770,9204,5646,36
2025-02-03 17:19:29 +0200,90.0,11113,4524,9110,5646,36
2025-02-03 17:19:30 +0200,91.0,11107,4367,8794,5646,36
2025-02-03 17:19:31 +0200,90.0,11109,4529,8682,5646,36
2025-02-03 17:19:32 +0200,91.0,11121,4430,8380,5647,36
2025-02-03 17:19:33 +0200,90.0,11109,4566,8346,5647,36
2025-02-03 17:19:34 +0200,91.0,11089,4508,8310,5648,36
2025-02-03 17:19:35 +0200,90.0,11109,4598,8050,5648,36
2025-02-03 17:19:36 +0200,91.0,11106,4801,8158,5649,36
2025-02-03 17:19:37 +0200,90.0,11108,5014,8266,5650,36
2025-02-03 17:19:38 +0200,91.0,11110,5455,8701,5651,36
2025-02-03 17:19:39 +0200,91.0,11109,5448,9171,5651,36
2025-02-03 17:19:40 +0200,91.0,11100,5325,9326,5652,36
2025-02-03 17:19:41 +0200,90.0,11112,5095,9220,5652,36
2025-02-03 17:19:42 +0200,91.0,11104,4885,9208,5652,36
2025-02-03 17:19:43 +0200,91.0,11103,4691,8991,5653,36
2025-02-03 17:19:44 +0200,90.0,11115,4467,9011,5653,36
2025-02-03 17:19:45 +0200,91.0,11110,4464,8992,5654,37
2025-02-03 17:19:46 +0200,91.0,11107,4137,8675,5654,37
2025-02-03 17:19:47 +0200,90.0,11111,3718,8318,5654,37
2025-02-03 17:19:48 +0200,91.0,11118,4095,8186,5654,37
2025-02-03 17:19:49 +0200,90.0,11105,4547,8204,5656,37
2025-02-03 17:19:50 +0200,90.0,11106,4950,8415,5657,37
2025-02-03 17:19:51 +0200,91.0,11098,5163,8536,5658,37
2025-02-03 17:19:52 +0200,90.0,11109,5184,8502,5658,37
2025-02-03 17:19:53 +0200,90.0,11108,5138,8489,5659,37
2025-02-03 17:19:54 +0200,91.0,11106,5421,8964,5660,37
2025-02-03 17:19:55 +0200,91.0,11106,5330,9241,5660,37
2025-02-03 17:19:56 +0200,90.0,11106,4910,9299,5660,37
2025-02-03 17:19:57 +0200,91.0,11109,4528,8935,5661,37
2025-02-03 17:19:58 +0200,91.0,11106,4156,8612,5661,37
2025-02-03 17:19:59 +0200,90.0,11114,3810,8316,5661,37
2025-02-03 17:20:00 +0200,91.0,11100,4280,8602,5661,37
2025-02-03 17:20:01 +0200,90.0,11112,4483,8580,5661,37
2025-02-03 17:20:02 +0200,90.0,11110,4465,8534,5661,37
2025-02-03 17:20:03 +0200,91.0,11102,5073,8760,5661,37
2025-02-03 17:20:04 +0200,90.0,11117,5424,9018,5662,37
2025-02-03 17:20:05 +0200,90.0,11109,5295,8962,5662,37
2025-02-03 17:20:06 +0200,91.0,11099,4975,8952,5662,37
2025-02-03 17:20:07 +0200,91.0,11112,4792,9047,5662,37
2025-02-03 17:20:08 +0200,91.0,11121,4677,9021,5663,37
2025-02-03 17:20:09 +0200,91.0,11092,4704,9064,5664,37
2025-02-03 17:20:10 +0200,90.0,11118,4782,9226,5664,37
2025-02-03 17:20:11 +0200,91.0,11099,4451,9048,5664,37
2025-02-03 17:20:12 +0200,91.0,11106,4361,9291,5664,37
2025-02-03 17:20:13 +0200,90.0,11110,4361,9383,5665,37
2025-02-03 17:20:14 +0200,91.0,11099,4076,9115,5666,37
2025-02-03 17:20:15 +0200,91.0,11112,3842,8826,5666,37
2025-02-03 17:20:16 +0200,90.0,11115,4142,8220,5666,37
2025-02-03 17:20:17 +0200,91.0,11103,5045,8334,5666,37
2025-02-03 17:20:18 +0200,90.0,11108,4864,8023,5667,37
2025-02-03 17:20:19 +0200,91.0,11108,4977,8057,5667,37
2025-02-03 17:20:20 +0200,90.0,11107,5130,8041,5668,37
2025-02-03 17:20:21 +0200,90.0,11107,5167,8379,5668,37
2025-02-03 17:20:22 +0200,91.0,11104,5252,8530,5668,37
2025-02-03 17:20:23 +0200,90.0,11109,5158,8641,5669,37
2025-02-03 17:20:24 +0200,91.0,11109,5174,8780,5669,37
2025-02-03 17:20:25 +0200,91.0,11131,5039,8768,5669,37
2025-02-03 17:20:26 +0200,90.0,11107,5039,8751,5670,37
2025-02-03 17:20:27 +0200,91.0,11083,4823,8667,5670,37
2025-02-03 17:20:28 +0200,90.0,11119,4734,8583,5671,37
2025-02-03 17:20:29 +0200,90.0,11098,5033,9095,5671,37
2025-02-03 17:20:30 +0200,91.0,11106,5160,9418,5584,36
2025-02-03 17:20:31 +0200,91.0,11108,4584,9101,5584,36
2025-02-03 17:20:32 +0200,90.0,11114,4153,8579,5584,36
2025-02-03 17:20:33 +0200,91.0,11100,4000,8256,5584,36
2025-02-03 17:20:34 +0200,91.0,11118,3961,8233,5584,36
2025-02-03 17:20:35 +0200,91.0,11103,4024,8313,5585,36
2025-02-03 17:20:36 +0200,90.0,11107,4175,8311,5585,36
2025-02-03 17:20:37 +0200,91.0,11113,4355,8343,5585,36
2025-02-03 17:20:38 +0200,91.0,11092,4597,8216,5585,36
2025-02-03 17:20:39 +0200,90.0,11108,4518,8105,5585,36
2025-02-03 17:20:40 +0200,90.0,11112,4854,8132,5585,36
2025-02-03 17:20:41 +0200,90.0,11109,5103,8116,5585,36
2025-02-03 17:20:42 +0200,91.0,11115,5085,8055,5585,36
2025-02-03 17:20:43 +0200,90.0,11111,5424,8325,5586,36
2025-02-03 17:20:45 +0200,91.0,11123,5470,8424,5586,36
2025-02-03 17:20:46 +0200,91.0,11085,5507,8823,5586,36
2025-02-03 17:20:47 +0200,91.0,11103,5456,9051,5586,36
2025-02-03 17:20:48 +0200,90.0,11108,5421,9206,5586,36
2025-02-03 17:20:49 +0200,90.0,11113,5389,9281,5587,36
2025-02-03 17:20:50 +0200,91.0,11105,5616,9279,5587,36
2025-02-03 17:20:51 +0200,91.0,11114,5423,9405,5587,36
2025-02-03 17:20:52 +0200,90.0,11108,4810,8666,5587,36
2025-02-03 17:20:53 +0200,91.0,11104,4595,8330,5587,36
2025-02-03 17:20:54 +0200,90.0,11112,4583,8270,5588,36
2025-02-03 17:20:55 +0200,91.0,11101,4975,8690,5588,36
2025-02-03 17:20:56 +0200,90.0,11112,5134,8910,5588,36
2025-02-03 17:20:57 +0200,91.0,11109,4856,9013,5589,36
2025-02-03 17:20:58 +0200,91.0,11105,4896,9156,5589,36
2025-02-03 17:20:59 +0200,90.0,11111,4634,9022,5589,36
2025-02-03 17:21:00 +0200,91.0,11092,4497,9103,5590,36
2025-02-03 17:21:01 +0200,90.0,11122,4265,8944,5590,36
2025-02-03 17:21:02 +0200,91.0,11119,4418,8720,5590,36
2025-02-03 17:21:03 +0200,90.0,11112,4560,8570,5590,36
2025-02-03 17:21:04 +0200,91.0,11087,4694,8402,5590,36
2025-02-03 17:21:05 +0200,90.0,11114,4657,8387,5590,36
2025-02-03 17:21:06 +0200,90.0,11209,5041,8464,5590,36
2025-02-03 17:21:07 +0200,92.0,11129,5390,8283,5590,36
2025-02-03 17:21:08 +0200,91.0,11103,4828,8108,5591,36
2025-02-03 17:21:09 +0200,90.0,11112,5237,8387,5591,36
2025-02-03 17:21:10 +0200,91.0,11107,5444,8870,5591,36
2025-02-03 17:21:11 +0200,90.0,11108,5396,9223,5591,36
2025-02-03 17:21:12 +0200,91.0,11106,5275,9372,5591,36
2025-02-03 17:21:13 +0200,91.0,11113,4772,9117,5591,36
2025-02-03 17:21:14 +0200,91.0,11099,4640,8914,5591,36
2025-02-03 17:21:15 +0200,90.0,11107,4508,8933,5591,36
2025-02-03 17:21:16 +0200,91.0,11113,4436,8963,5592,36
2025-02-03 17:21:17 +0200,91.0,11126,4253,8741,5592,36
2025-02-03 17:21:18 +0200,91.0,11092,3789,8311,5592,36
2025-02-03 17:21:19 +0200,90.0,11107,3960,8043,5592,36
2025-02-03 17:21:20 +0200,90.0,11110,4443,8156,5592,36
2025-02-03 17:21:21 +0200,90.0,11103,4914,8358,5592,36
2025-02-03 17:21:22 +0200,91.0,11113,4955,8445,5592,36
2025-02-03 17:21:23 +0200,91.0,11103,5084,8416,5592,36
2025-02-03 17:21:24 +0200,91.0,11106,5269,8503,5592,36
2025-02-03 17:21:25 +0200,90.0,11116,5358,8858,5593,36
2025-02-03 17:21:26 +0200,91.0,11098,5285,9235,5593,36
2025-02-03 17:21:27 +0200,91.0,11111,4989,9338,5593,36
2025-02-03 17:21:28 +0200,90.0,11107,4655,9056,5593,36
2025-02-03 17:21:29 +0200,91.0,11103,4297,8728,5593,36
2025-02-03 17:21:30 +0200,91.0,11116,4006,8537,5593,36
2025-02-03 17:21:31 +0200,91.0,11098,3906,8249,5593,36
2025-02-03 17:21:32 +0200,91.0,11135,4149,8514,5593,36
2025-02-03 17:21:33 +0200,90.0,11105,4430,8464,5593,36
2025-02-03 17:21:34 +0200,91.0,11093,5171,8801,5593,36
2025-02-03 17:21:35 +0200,90.0,11108,5372,9004,5593,36
2025-02-03 17:21:36 +0200,91.0,11099,5202,8940,5593,36
2025-02-03 17:21:37 +0200,90.0,11108,4835,8868,5593,36
2025-02-03 17:21:38 +0200,91.0,11118,4682,8974,5593,36
2025-02-03 17:21:39 +0200,91.0,11106,4667,9078,5594,36
2025-02-03 17:21:40 +0200,91.0,11104,4625,8921,5594,36
2025-02-03 17:21:41 +0200,91.0,11109,4574,9084,5594,36
2025-02-03 17:21:42 +0200,91.0,11103,4381,9022,5594,36
2025-02-03 17:21:43 +0200,91.0,11100,4242,9143,5594,36
2025-02-03 17:21:44 +0200,91.0,11121,4256,9334,5594,36
2025-02-03 17:21:45 +0200,90.0,11110,4037,9021,5598,36
2025-02-03 17:21:46 +0200,90.0,11106,3759,8278,5598,36
2025-02-03 17:21:47 +0200,91.0,11126,4679,8282,5598,36
2025-02-03 17:21:48 +0200,91.0,11086,5100,8321,5598,36
2025-02-03 17:21:49 +0200,90.0,11102,4922,7968,5598,36
2025-02-03 17:21:50 +0200,91.0,11117,4970,7939,5598,36
2025-02-03 17:21:51 +0200,90.0,11105,5041,8046,5598,36
2025-02-03 17:21:52 +0200,90.0,11112,5246,8513,5598,36
2025-02-03 17:21:53 +0200,91.0,11105,5266,8533,5599,36
2025-02-03 17:21:54 +0200,91.0,11106,5172,8572,5599,36
2025-02-03 17:21:55 +0200,90.0,11103,5081,8669,5599,36
2025-02-03 17:21:56 +0200,91.0,11112,4958,8803,5599,36
2025-02-03 17:21:57 +0200,90.0,11106,4832,8657,5599,36
2025-02-03 17:21:58 +0200,90.0,11102,4907,8775,5599,36
2025-02-03 17:21:59 +0200,91.0,11119,4979,8893,5599,36
2025-02-03 17:22:00 +0200,91.0,11091,5164,9106,5573,36
2025-02-03 17:22:01 +0200,90.0,11110,5099,9380,5573,36
2025-02-03 17:22:02 +0200,91.0,11111,4817,9242,5573,36
2025-02-03 17:22:03 +0200,91.0,11112,4370,8736,5573,36
2025-02-03 17:22:04 +0200,91.0,11122,4166,8376,5573,36
2025-02-03 17:22:05 +0200,90.0,11113,3972,8222,5582,36
2025-02-03 17:22:06 +0200,91.0,11096,4200,8350,5582,36
2025-02-03 17:22:07 +0200,91.0,11097,4363,8460,5582,36
2025-02-03 17:22:08 +0200,90.0,11116,4433,8408,5582,36
2025-02-03 17:22:09 +0200,91.0,11100,4491,8319,5582,36
2025-02-03 17:22:10 +0200,91.0,11109,4551,8247,5582,36
2025-02-03 17:22:11 +0200,90.0,11114,4659,8033,5582,36
2025-02-03 17:22:12 +0200,90.0,11109,5051,8109,5582,36
2025-02-03 17:22:13 +0200,91.0,11104,5175,8091,5582,36
2025-02-03 17:22:14 +0200,90.0,11107,5217,8184,5582,36
2025-02-03 17:22:15 +0200,91.0,11113,5506,8473,5583,36
2025-02-03 17:22:16 +0200,90.0,11108,5231,8559,5583,36
2025-02-03 17:22:17 +0200,91.0,11110,5392,8998,5583,36
2025-02-03 17:22:18 +0200,91.0,11102,5405,9145,5583,36
2025-02-03 17:22:19 +0200,91.0,11105,5500,9335,5583,36
2025-02-03 17:22:20 +0200,90.0,11104,5376,9225,5583,36
2025-02-03 17:22:21 +0200,91.0,11131,5277,9226,5583,36
2025-02-03 17:22:22 +0200,91.0,11091,4860,8653,5583,36
2025-02-03 17:22:23 +0200,91.0,11101,4634,8288,5583,36
2025-02-03 17:22:24 +0200,90.0,11110,4589,8309,5583,36
2025-02-03 17:22:25 +0200,90.0,11105,5128,8585,5584,36
2025-02-03 17:22:26 +0200,91.0,11112,5202,9004,5584,36
2025-02-03 17:22:27 +0200,91.0,11105,5160,9245,5585,36
2025-02-03 17:22:28 +0200,90.0,11111,4889,9159,5585,36
2025-02-03 17:22:29 +0200,91.0,11103,4791,9165,5585,36
2025-02-03 17:22:30 +0200,91.0,11119,4516,9055,5585,36
2025-02-03 17:22:31 +0200,90.0,11106,4328,8919,5585,36
2025-02-03 17:22:32 +0200,90.0,11108,4286,8579,5585,36
2025-02-03 17:22:33 +0200,91.0,11105,4474,8531,5585,36
2025-02-03 17:22:34 +0200,91.0,11104,4492,8318,5585,36
2025-02-03 17:22:35 +0200,91.0,11104,4529,8290,5585,36
2025-02-03 17:22:36 +0200,90.0,11113,4464,8157,5585,36
2025-02-03 17:22:37 +0200,91.0,11129,4741,8116,5585,36
2025-02-03 17:22:38 +0200,91.0,11090,4774,8072,5585,36
2025-02-03 17:22:39 +0200,90.0,11105,5232,8446,5585,36
2025-02-03 17:22:40 +0200,91.0,11103,5406,8872,5585,36
2025-02-03 17:22:41 +0200,90.0,11115,5273,9177,5585,36
2025-02-03 17:22:42 +0200,91.0,11099,5343,9320,5585,36
2025-02-03 17:22:43 +0200,91.0,11104,5069,9276,5585,36
2025-02-03 17:22:44 +0200,90.0,11108,4755,9011,5585,36
2025-02-03 17:22:45 +0200,90.0,11118,4532,8897,5585,36
2025-02-03 17:22:46 +0200,91.0,11104,4607,9054,5585,36
2025-02-03 17:22:47 +0200,90.0,11116,4309,8843,5586,36
2025-02-03 17:22:48 +0200,91.0,11099,3699,8300,5586,36
2025-02-03 17:22:49 +0200,90.0,11108,3942,8061,5586,36
2025-02-03 17:22:50 +0200,91.0,11122,4295,8068,5586,36
2025-02-03 17:22:51 +0200,91.0,11102,4845,8367,5586,36
2025-02-03 17:22:52 +0200,90.0,11107,4934,8452,5586,36
2025-02-03 17:22:53 +0200,91.0,11107,4983,8362,5586,36
2025-02-03 17:22:54 +0200,91.0,11121,5049,8434,5586,36
2025-02-03 17:22:55 +0200,91.0,11088,5383,8924,5586,36
2025-02-03 17:22:56 +0200,90.0,11110,5319,9160,5586,36
2025-02-03 17:22:57 +0200,91.0,11107,4963,9380,5590,36
