time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-01-31 22:44:53 +0200,91.0,11097,5969,8923,5698,37
2025-01-31 22:44:54 +0200,90.0,11112,5830,8990,5698,37
2025-01-31 22:44:55 +0200,90.0,11112,5955,9044,5698,37
2025-01-31 22:44:56 +0200,91.0,11129,5986,9208,5698,37
2025-01-31 22:44:57 +0200,91.0,11084,5874,9129,5699,37
2025-01-31 22:44:58 +0200,90.0,11107,6078,9479,5699,37
2025-01-31 22:44:59 +0200,91.0,11095,6207,9731,5699,37
2025-01-31 22:45:00 +0200,90.0,11131,5500,9333,5700,37
2025-01-31 22:45:01 +0200,91.0,11104,5038,8783,5700,37
2025-01-31 22:45:02 +0200,91.0,11099,4803,8460,5700,37
2025-01-31 22:45:03 +0200,90.0,11125,4648,8370,5700,37
2025-01-31 22:45:04 +0200,91.0,11098,4802,8409,5700,37
2025-01-31 22:45:05 +0200,90.0,11112,4844,8436,5700,37
2025-01-31 22:45:06 +0200,91.0,11105,4989,8484,5700,37
2025-01-31 22:45:07 +0200,90.0,11109,5388,8493,5700,37
2025-01-31 22:45:08 +0200,91.0,11102,5418,8127,5700,37
2025-01-31 22:45:09 +0200,91.0,11109,5718,8116,5700,37
2025-01-31 22:45:10 +0200,91.0,11112,6030,8189,5701,37
2025-01-31 22:45:11 +0200,90.0,11107,6259,8248,5701,37
2025-01-31 22:45:12 +0200,90.0,11107,6169,8264,5701,37
2025-01-31 22:45:13 +0200,91.0,11125,6431,8538,5701,37
2025-01-31 22:45:14 +0200,91.0,11076,6326,8799,5701,37
2025-01-31 22:45:15 +0200,90.0,11123,6470,9156,5701,37
2025-01-31 22:45:16 +0200,91.0,11101,6373,9298,5701,37
2025-01-31 22:45:17 +0200,91.0,11106,6345,9368,5701,37
2025-01-31 22:45:18 +0200,91.0,11109,6360,9302,5701,37
2025-01-31 22:45:19 +0200,91.0,11110,5969,9362,5701,37
2025-01-31 22:45:20 +0200,91.0,11107,5525,8909,5701,37
2025-01-31 22:45:21 +0200,91.0,11107,5212,8499,5701,37
2025-01-31 22:45:22 +0200,90.0,11112,5342,8490,5702,37
2025-01-31 22:45:23 +0200,90.0,11103,5843,8692,5702,37
2025-01-31 22:45:24 +0200,91.0,11112,5913,8528,5702,37
2025-01-31 22:45:25 +0200,90.0,11107,5814,9058,5702,37
2025-01-31 22:45:26 +0200,91.0,11109,5828,9369,5702,37
2025-01-31 22:45:27 +0200,91.0,11116,5809,9500,5702,37
2025-01-31 22:45:28 +0200,91.0,11088,5656,9595,5702,37
2025-01-31 22:45:29 +0200,90.0,11122,5235,9127,5702,37
2025-01-31 22:45:30 +0200,91.0,11103,5499,8804,5702,37
2025-01-31 22:45:31 +0200,91.0,11105,5479,8648,5702,37
2025-01-31 22:45:32 +0200,91.0,11108,5339,8378,5702,37
2025-01-31 22:45:33 +0200,91.0,11104,5463,8349,5702,37
2025-01-31 22:45:34 +0200,90.0,11114,5445,8350,5703,37
2025-01-31 22:45:35 +0200,91.0,11100,5631,8172,5703,37
2025-01-31 22:45:36 +0200,90.0,11115,5679,8073,5703,37
2025-01-31 22:45:37 +0200,90.0,11111,6044,8298,5703,37
2025-01-31 22:45:38 +0200,91.0,11092,6362,8710,5703,37
2025-01-31 22:45:39 +0200,90.0,11119,6355,9100,5703,37
2025-01-31 22:45:40 +0200,91.0,11112,6400,9385,5703,37
2025-01-31 22:45:41 +0200,91.0,11097,6419,9370,5704,37
2025-01-31 22:45:42 +0200,91.0,11123,5876,9254,5704,37
2025-01-31 22:45:43 +0200,91.0,11097,5943,9320,5704,37
2025-01-31 22:45:44 +0200,90.0,11107,5560,9204,5704,37
2025-01-31 22:45:45 +0200,91.0,11106,5436,9185,5704,37
2025-01-31 22:45:46 +0200,91.0,11107,5132,8896,5704,37
2025-01-31 22:45:47 +0200,90.0,11113,4632,8398,5704,37
2025-01-31 22:45:48 +0200,90.0,11112,4973,8227,5704,37
2025-01-31 22:45:49 +0200,91.0,11103,5543,8387,5704,37
2025-01-31 22:45:50 +0200,91.0,11115,5829,8564,5704,37
2025-01-31 22:45:51 +0200,91.0,11096,5894,8535,5705,37
2025-01-31 22:45:52 +0200,91.0,11108,6072,8687,5705,37
2025-01-31 22:45:53 +0200,90.0,11110,6393,8935,5705,37
2025-01-31 22:45:54 +0200,91.0,11106,6250,9092,5705,37
2025-01-31 22:45:55 +0200,91.0,11120,6248,9376,5705,37
2025-01-31 22:45:56 +0200,91.0,11113,5594,9334,5705,37
2025-01-31 22:45:57 +0200,91.0,11082,5751,9399,5705,37
2025-01-31 22:45:58 +0200,91.0,11117,5312,9008,5705,37
2025-01-31 22:45:59 +0200,90.0,11109,4918,8635,5705,37
2025-01-31 22:46:00 +0200,91.0,11098,5048,8566,5705,37
2025-01-31 22:46:01 +0200,90.0,11117,5194,8619,5705,37
2025-01-31 22:46:02 +0200,90.0,11106,5619,8657,5705,37
2025-01-31 22:46:03 +0200,91.0,11107,6212,8944,5705,37
2025-01-31 22:46:04 +0200,91.0,11109,6350,9046,5705,37
2025-01-31 22:46:05 +0200,91.0,11114,6055,9010,5683,37
2025-01-31 22:46:06 +0200,91.0,11092,5863,9066,5683,37
2025-01-31 22:46:07 +0200,90.0,11111,5830,9206,5683,37
2025-01-31 22:46:08 +0200,90.0,11107,5739,9339,5684,37
2025-01-31 22:46:09 +0200,91.0,11113,5473,9076,5684,37
2025-01-31 22:46:10 +0200,91.0,11103,5273,9126,5684,37
2025-01-31 22:46:11 +0200,90.0,11108,5035,9070,5684,37
2025-01-31 22:46:12 +0200,91.0,11122,5031,9420,5685,37
2025-01-31 22:46:13 +0200,91.0,11092,5144,9506,5685,37
2025-01-31 22:46:14 +0200,90.0,11117,4927,9263,5685,37
2025-01-31 22:46:15 +0200,90.0,11109,4630,8395,5685,37
2025-01-31 22:46:16 +0200,90.0,11107,5765,8416,5685,37
2025-01-31 22:46:17 +0200,91.0,11110,5962,8372,5686,37
2025-01-31 22:46:18 +0200,91.0,11108,5845,8075,5686,37
2025-01-31 22:46:19 +0200,91.0,11103,5875,7987,5686,37
2025-01-31 22:46:20 +0200,90.0,11112,6061,8062,5686,37
2025-01-31 22:46:21 +0200,91.0,11097,6421,8609,5686,37
2025-01-31 22:46:22 +0200,90.0,11115,5975,8572,5687,37
2025-01-31 22:46:23 +0200,91.0,11102,5880,8676,5687,37
2025-01-31 22:46:24 +0200,91.0,11120,5631,8740,5687,37
2025-01-31 22:46:25 +0200,91.0,11104,5633,8745,5687,37
2025-01-31 22:46:26 +0200,91.0,11101,5903,8842,5687,37
2025-01-31 22:46:28 +0200,17.0,44849,5461,9077,5520,36
2025-01-31 22:46:29 +0200,85.0,16648,5138,1066,3102,20
2025-01-31 22:46:30 +0200,29.0,34836,328,614,3168,20
2025-01-31 22:46:31 +0200,21.0,48256,434,930,3168,20
2025-01-31 22:46:32 +0200,22.0,46249,418,848,3259,21
2025-01-31 22:46:33 +0200,19.0,53602,465,857,3259,21
2025-01-31 22:46:34 +0200,22.0,46719,406,953,3259,21
2025-01-31 22:46:35 +0200,17.0,63538,534,803,3260,21
2025-01-31 22:46:36 +0200,18.0,56309,510,844,3261,21
2025-01-31 22:46:37 +0200,19.0,55383,463,889,3327,21
2025-01-31 22:46:38 +0200,22.0,47319,489,819,3327,21
2025-01-31 22:46:39 +0200,22.0,46888,474,937,3440,22
2025-01-31 22:46:40 +0200,22.0,46843,446,987,3724,24
2025-01-31 22:46:41 +0200,22.0,46890,467,846,3853,25
2025-01-31 22:46:42 +0200,22.0,46873,456,960,3990,26
2025-01-31 22:46:43 +0200,20.0,50463,471,908,4003,26
2025-01-31 22:46:44 +0200,18.0,58525,468,989,4003,26
2025-01-31 22:46:45 +0200,4.0,313711,539,922,4003,26
2025-01-31 22:46:47 +0200,4.0,306202,401,1130,4003,26
2025-01-31 22:46:48 +0200,4.0,337780,453,991,4003,26
2025-01-31 22:46:49 +0200,16.0,64241,431,933,4003,26
2025-01-31 22:46:50 +0200,15.0,68138,396,787,4003,26
2025-01-31 22:46:51 +0200,11.0,98548,412,999,4003,26
2025-01-31 22:46:52 +0200,18.0,56593,468,985,4008,26
2025-01-31 22:46:53 +0200,22.0,46851,477,911,4008,26
2025-01-31 22:46:55 +0200,8.0,191150,487,986,4011,26
2025-01-31 22:46:56 +0200,7.0,146156,19640,923,7108,46
2025-01-31 22:46:57 +0200,45.0,22240,2881,4412,7186,47
2025-01-31 22:46:58 +0200,90.0,11120,4858,7426,7187,47
2025-01-31 22:46:59 +0200,84.0,12029,4624,7127,7187,47
2025-01-31 22:47:00 +0200,91.0,11109,4792,7020,7188,47
2025-01-31 22:47:01 +0200,87.0,11722,4656,6414,7188,47
2025-01-31 22:47:02 +0200,91.0,11011,4162,7194,7189,47
2025-01-31 22:47:03 +0200,91.0,11106,4139,6724,7189,47
2025-01-31 22:47:04 +0200,90.0,11110,4075,6478,7190,47
2025-01-31 22:47:05 +0200,91.0,11106,3923,6269,7190,47
2025-01-31 22:47:06 +0200,90.0,11106,4078,6346,7190,47
2025-01-31 22:47:07 +0200,91.0,11103,4021,6444,7191,47
2025-01-31 22:47:08 +0200,90.0,11111,5014,6689,7192,47
2025-01-31 22:47:09 +0200,91.0,11106,5440,6825,7192,47
2025-01-31 22:47:10 +0200,91.0,11112,5253,7074,7193,47
2025-01-31 22:47:11 +0200,90.0,11113,4910,6993,7193,47
2025-01-31 22:47:12 +0200,85.0,11863,5381,7438,7203,47
2025-01-31 22:47:13 +0200,90.0,11129,5354,8520,7198,47
2025-01-31 22:47:14 +0200,90.0,11102,5760,8700,7204,47
2025-01-31 22:47:15 +0200,91.0,11106,5677,8593,7205,47
2025-01-31 22:47:16 +0200,90.0,11108,5714,8621,7207,47
2025-01-31 22:47:17 +0200,90.0,11109,5511,8514,7210,47
2025-01-31 22:47:18 +0200,90.0,11223,5593,8422,7211,47
2025-01-31 22:47:19 +0200,90.0,11112,5446,8747,7212,47
2025-01-31 22:47:20 +0200,91.0,11110,5589,8818,7213,47
2025-01-31 22:47:21 +0200,91.0,11109,5507,8736,7213,47
2025-01-31 22:47:22 +0200,91.0,11099,5318,8680,7213,47
2025-01-31 22:47:23 +0200,90.0,11111,5495,8731,7214,47
2025-01-31 22:47:24 +0200,90.0,11115,5459,8798,7216,47
2025-01-31 22:47:25 +0200,91.0,11106,5247,8726,7217,47
2025-01-31 22:47:26 +0200,90.0,11105,5374,8988,7219,47
2025-01-31 22:47:27 +0200,91.0,11104,5488,9054,7219,47
2025-01-31 22:47:28 +0200,91.0,11107,5242,8954,7220,47
2025-01-31 22:47:29 +0200,90.0,11108,5179,8880,7221,47
2025-01-31 22:47:30 +0200,91.0,11124,5176,8854,7222,47
2025-01-31 22:47:31 +0200,90.0,11108,5275,8954,7223,47
2025-01-31 22:47:32 +0200,91.0,11092,5289,9058,7224,47
2025-01-31 22:47:33 +0200,90.0,11111,5432,9334,7225,47
2025-01-31 22:47:34 +0200,91.0,11103,5451,9472,7226,47
2025-01-31 22:47:35 +0200,90.0,11108,5643,9581,7228,47
2025-01-31 22:47:36 +0200,91.0,11112,5141,9330,7229,47
2025-01-31 22:47:37 +0200,91.0,11104,4583,8749,7229,47
2025-01-31 22:47:38 +0200,90.0,11109,4463,8489,7231,47
2025-01-31 22:47:39 +0200,91.0,11107,4348,8335,7231,47
2025-01-31 22:47:40 +0200,90.0,11106,4205,8206,7232,47
2025-01-31 22:47:41 +0200,90.0,11118,4517,8371,7233,47
2025-01-31 22:47:42 +0200,91.0,11103,4742,8349,7234,47
2025-01-31 22:47:43 +0200,90.0,11111,4869,7890,7235,47
2025-01-31 22:47:44 +0200,91.0,11110,5375,8143,7235,47
2025-01-31 22:47:45 +0200,91.0,11102,5654,8522,7235,47
2025-01-31 22:47:46 +0200,90.0,11108,5651,8481,7236,47
2025-01-31 22:47:47 +0200,91.0,11108,5601,8263,7237,47
2025-01-31 22:47:48 +0200,90.0,11103,5643,8168,7237,47
2025-01-31 22:47:49 +0200,90.0,11108,5783,8311,7238,47
2025-01-31 22:47:50 +0200,91.0,11120,5929,8526,7238,47
2025-01-31 22:47:51 +0200,91.0,11095,5844,8819,7239,47
2025-01-31 22:47:52 +0200,90.0,11101,5883,9023,7240,47
2025-01-31 22:47:53 +0200,91.0,11109,5999,9182,7241,47
2025-01-31 22:47:54 +0200,91.0,11102,5996,9304,7242,47
2025-01-31 22:47:55 +0200,91.0,11108,6181,9226,7242,47
2025-01-31 22:47:56 +0200,90.0,11109,6117,9326,7242,47
2025-01-31 22:47:57 +0200,90.0,11121,5373,8892,7242,47
2025-01-31 22:47:58 +0200,90.0,11106,5162,8420,7242,47
2025-01-31 22:47:59 +0200,91.0,11102,4969,8473,7243,47
2025-01-31 22:48:00 +0200,91.0,11108,5426,8814,7244,47
2025-01-31 22:48:01 +0200,90.0,11102,5755,9132,7245,47
2025-01-31 22:48:02 +0200,91.0,11111,5801,9571,7245,47
2025-01-31 22:48:03 +0200,91.0,11105,5552,9491,7247,47
2025-01-31 22:48:04 +0200,91.0,11100,5663,9719,7247,47
2025-01-31 22:48:05 +0200,90.0,11117,5662,9686,7248,47
2025-01-31 22:48:06 +0200,91.0,11119,5176,9458,7248,47
2025-01-31 22:48:07 +0200,90.0,11109,4782,8971,7248,47
2025-01-31 22:48:08 +0200,91.0,11088,4788,8734,7248,47
2025-01-31 22:48:09 +0200,90.0,11107,4886,8395,7248,47
2025-01-31 22:48:10 +0200,90.0,11113,5163,8377,7250,47
2025-01-31 22:48:11 +0200,91.0,11105,5268,8462,7251,47
2025-01-31 22:48:12 +0200,91.0,11117,5320,8188,7252,47
2025-01-31 22:48:13 +0200,91.0,11099,5291,8145,7253,47
2025-01-31 22:48:14 +0200,90.0,11105,5810,8399,7254,47
2025-01-31 22:48:15 +0200,90.0,11110,6091,8723,7256,47
2025-01-31 22:48:16 +0200,91.0,11111,6268,9277,7256,47
2025-01-31 22:48:17 +0200,91.0,11106,5982,9468,7257,47
2025-01-31 22:48:18 +0200,91.0,11103,5973,9537,7257,47
2025-01-31 22:48:19 +0200,90.0,11110,5403,9309,7258,47
2025-01-31 22:48:20 +0200,91.0,11104,5591,9474,7259,47
2025-01-31 22:48:21 +0200,90.0,11110,5139,9295,7259,47
2025-01-31 22:48:22 +0200,90.0,11102,5107,9202,7260,47
2025-01-31 22:48:23 +0200,91.0,11116,4570,8858,7260,47
2025-01-31 22:48:24 +0200,90.0,11108,4332,8323,7260,47
2025-01-31 22:48:25 +0200,90.0,11106,4815,8242,7260,47
2025-01-31 22:48:26 +0200,91.0,11125,5259,8392,7261,47
2025-01-31 22:48:27 +0200,91.0,11089,5605,8635,7262,47
2025-01-31 22:48:28 +0200,91.0,11110,5874,8810,7263,47
2025-01-31 22:48:29 +0200,90.0,11109,5768,8694,7264,47
2025-01-31 22:48:30 +0200,90.0,11108,5894,8933,7265,47
2025-01-31 22:48:31 +0200,91.0,11094,6037,9298,7266,47
2025-01-31 22:48:32 +0200,90.0,11117,5803,9557,7266,47
2025-01-31 22:48:33 +0200,91.0,11103,5544,9525,7266,47
2025-01-31 22:48:34 +0200,91.0,11110,5404,9504,7266,47
2025-01-31 22:48:35 +0200,91.0,11114,5146,9363,7266,47
2025-01-31 22:48:36 +0200,91.0,11108,4714,8933,7267,47
2025-01-31 22:48:37 +0200,90.0,11108,4708,8638,7267,47
2025-01-31 22:48:38 +0200,80.0,12482,6332,9317,7277,47
2025-01-31 22:48:39 +0200,91.0,11112,6187,9489,7277,47
2025-01-31 22:48:40 +0200,90.0,11109,5677,9226,7277,47
2025-01-31 22:48:41 +0200,90.0,11107,5701,9315,7277,47
2025-01-31 22:48:42 +0200,91.0,11106,5509,9317,7277,47
2025-01-31 22:48:43 +0200,91.0,11122,5187,8945,7278,47
2025-01-31 22:48:44 +0200,91.0,11098,4724,8454,7278,47
2025-01-31 22:48:45 +0200,90.0,11119,4602,8134,7278,47
2025-01-31 22:48:46 +0200,91.0,11098,5018,8141,7277,47
2025-01-31 22:48:47 +0200,91.0,11061,5511,8461,7297,47
2025-01-31 22:48:48 +0200,87.0,11533,3884,6979,7297,47
2025-01-31 22:48:49 +0200,90.0,11128,4041,7187,7297,47
2025-01-31 22:48:50 +0200,90.0,11116,3885,6821,7297,47
2025-01-31 22:48:51 +0200,91.0,11088,3834,6911,7297,47
2025-01-31 22:48:52 +0200,90.0,11113,3954,7015,7297,47
2025-01-31 22:48:53 +0200,85.0,11757,4886,8798,7288,47
2025-01-31 22:48:54 +0200,91.0,11098,5290,9390,7288,47
2025-01-31 22:48:55 +0200,90.0,11113,5211,9389,7288,47
2025-01-31 22:48:56 +0200,91.0,11094,5556,9442,7288,47
2025-01-31 22:48:57 +0200,91.0,11110,5582,9618,7288,47
2025-01-31 22:48:58 +0200,90.0,11118,5247,9465,7288,47
2025-01-31 22:48:59 +0200,91.0,11121,4914,9280,7288,47
2025-01-31 22:49:00 +0200,91.0,11092,4506,8866,7288,47
2025-01-31 22:49:01 +0200,90.0,11111,4334,8535,7289,47
2025-01-31 22:49:02 +0200,91.0,11105,4284,8380,7289,47
2025-01-31 22:49:03 +0200,90.0,11122,4132,8294,7289,47
2025-01-31 22:49:04 +0200,91.0,11105,4349,8358,7290,47
2025-01-31 22:49:05 +0200,91.0,11102,4395,8430,5708,37
2025-01-31 22:49:06 +0200,90.0,11105,4513,8408,5708,37
2025-01-31 22:49:07 +0200,91.0,11109,4734,8521,5709,37
2025-01-31 22:49:08 +0200,90.0,11107,4769,8242,5709,37
2025-01-31 22:49:09 +0200,91.0,11107,4919,8054,5709,37
2025-01-31 22:49:10 +0200,90.0,11113,5278,8050,5709,37
2025-01-31 22:49:11 +0200,91.0,11100,5343,8073,5710,37
2025-01-31 22:49:12 +0200,90.0,11104,5420,8181,5710,37
2025-01-31 22:49:13 +0200,91.0,11113,5708,8467,5711,37
2025-01-31 22:49:14 +0200,91.0,11106,5620,8720,5711,37
2025-01-31 22:49:15 +0200,90.0,11114,5642,8980,5711,37
2025-01-31 22:49:16 +0200,91.0,11118,5688,9199,5712,37
2025-01-31 22:49:17 +0200,91.0,11080,5738,9305,5712,37
2025-01-31 22:49:18 +0200,90.0,11116,5686,9196,5712,37
2025-01-31 22:49:19 +0200,90.0,11105,5704,9334,5712,37
2025-01-31 22:49:20 +0200,91.0,11111,5338,8928,5712,37
2025-01-31 22:49:21 +0200,91.0,11105,5022,8487,5712,37
2025-01-31 22:49:22 +0200,90.0,11112,4888,8372,5713,37
2025-01-31 22:49:24 +0200,91.0,11106,5335,8710,5713,37
2025-01-31 22:49:25 +0200,90.0,11107,5445,8985,5714,37
2025-01-31 22:49:26 +0200,91.0,11108,5504,9355,5714,37
2025-01-31 22:49:27 +0200,91.0,11105,5301,9326,5715,37
2025-01-31 22:49:28 +0200,91.0,11107,5396,9427,5715,37
2025-01-31 22:49:29 +0200,91.0,11109,4988,9299,5715,37
2025-01-31 22:49:30 +0200,91.0,11105,4803,9303,5715,37
2025-01-31 22:49:31 +0200,91.0,11128,4722,8944,5716,37
2025-01-31 22:49:32 +0200,90.0,11116,4751,8612,5716,37
2025-01-31 22:49:33 +0200,91.0,11094,4913,8532,5716,37
2025-01-31 22:49:34 +0200,91.0,11101,4836,8304,5716,37
2025-01-31 22:49:35 +0200,90.0,11104,5034,8439,5717,37
2025-01-31 22:49:36 +0200,90.0,11109,4950,8174,5717,37
2025-01-31 22:49:37 +0200,90.0,11107,5123,8101,5717,37
2025-01-31 22:49:38 +0200,91.0,11105,5505,8410,5717,37
2025-01-31 22:49:39 +0200,91.0,11106,5766,8710,5718,37
2025-01-31 22:49:40 +0200,90.0,11110,5770,9178,5718,37
2025-01-31 22:49:41 +0200,91.0,11106,5581,9409,5718,37
2025-01-31 22:49:42 +0200,90.0,11110,5567,9401,5718,37
2025-01-31 22:49:43 +0200,91.0,11102,5366,9298,5718,37
2025-01-31 22:49:44 +0200,90.0,11119,5236,9305,5718,37
2025-01-31 22:49:45 +0200,91.0,11094,5173,9373,5718,37
2025-01-31 22:49:46 +0200,90.0,11114,5021,9252,5719,37
2025-01-31 22:49:47 +0200,90.0,11112,4574,8882,5719,37
2025-01-31 22:49:48 +0200,91.0,11105,4263,8335,5719,37
2025-01-31 22:49:49 +0200,91.0,11105,4715,8355,5719,37
2025-01-31 22:49:50 +0200,90.0,11106,5199,8461,5720,37
2025-01-31 22:49:51 +0200,91.0,11130,5316,8667,5720,37
2025-01-31 22:49:52 +0200,91.0,11089,5557,8748,5720,37
2025-01-31 22:49:53 +0200,91.0,11101,5517,8669,5721,37
2025-01-31 22:49:54 +0200,90.0,11110,5700,8898,5721,37
2025-01-31 22:49:55 +0200,90.0,11105,5653,9192,5721,37
2025-01-31 22:49:56 +0200,90.0,11109,5340,9348,5721,37
2025-01-31 22:49:57 +0200,91.0,11118,5175,9324,5721,37
2025-01-31 22:49:58 +0200,91.0,11099,4951,9186,5721,37
2025-01-31 22:49:59 +0200,91.0,11110,4682,8979,5721,37
2025-01-31 22:50:00 +0200,90.0,11110,4444,8645,5721,37
2025-01-31 22:50:01 +0200,91.0,11104,4623,8606,5721,37
2025-01-31 22:50:02 +0200,90.0,11112,4641,8568,5721,37
2025-01-31 22:50:03 +0200,90.0,11104,5340,8739,5721,37
2025-01-31 22:50:04 +0200,91.0,11101,5910,9133,5722,37
2025-01-31 22:50:05 +0200,90.0,11109,5855,9068,5726,37
2025-01-31 22:50:06 +0200,91.0,11125,5584,9096,5726,37
2025-01-31 22:50:07 +0200,90.0,11103,5247,9104,5726,37
2025-01-31 22:50:08 +0200,91.0,11102,5241,9263,5726,37
2025-01-31 22:50:09 +0200,90.0,11109,5344,9353,5726,37
2025-01-31 22:50:10 +0200,91.0,11119,5022,9170,5726,37
2025-01-31 22:50:11 +0200,90.0,11114,4718,9134,5726,37
2025-01-31 22:50:12 +0200,91.0,11080,4698,9244,5727,37
2025-01-31 22:50:13 +0200,91.0,11102,4791,9595,5727,37
2025-01-31 22:50:14 +0200,90.0,11128,4493,9340,5727,37
2025-01-31 22:50:15 +0200,91.0,11101,4251,8930,5727,37
2025-01-31 22:50:16 +0200,90.0,11106,4479,8375,5727,37
2025-01-31 22:50:17 +0200,90.0,11105,5339,8433,5727,37
2025-01-31 22:50:18 +0200,91.0,11118,5264,8146,5727,37
2025-01-31 22:50:19 +0200,90.0,11102,5269,8114,5727,37
2025-01-31 22:50:20 +0200,91.0,11107,5429,8132,5728,37
2025-01-31 22:50:21 +0200,91.0,11107,5829,8618,5728,37
2025-01-31 22:50:22 +0200,91.0,11117,5590,8530,5729,37
2025-01-31 22:50:23 +0200,91.0,11097,5649,8789,5729,37
2025-01-31 22:50:24 +0200,90.0,11108,5666,8946,5729,37
2025-01-31 22:50:25 +0200,91.0,11108,5658,9077,5729,37
2025-01-31 22:50:26 +0200,90.0,11106,5528,8976,5730,37
2025-01-31 22:50:27 +0200,91.0,11121,5470,9014,5730,37
2025-01-31 22:50:28 +0200,90.0,11105,5515,9126,5731,37
2025-01-31 22:50:29 +0200,90.0,11104,5473,9205,5731,37
2025-01-31 22:50:30 +0200,91.0,11100,5577,9557,5731,37
2025-01-31 22:50:31 +0200,91.0,11114,4832,9122,5731,37
2025-01-31 22:50:32 +0200,90.0,11107,4390,8636,5732,37
2025-01-31 22:50:33 +0200,91.0,11104,4689,8644,5732,37
2025-01-31 22:50:34 +0200,90.0,11110,4278,8330,5732,37
2025-01-31 22:50:35 +0200,91.0,11110,4360,8410,5641,36
2025-01-31 22:50:36 +0200,91.0,11102,4587,8543,5641,36
2025-01-31 22:50:37 +0200,91.0,11106,4734,8515,5645,36
2025-01-31 22:50:38 +0200,90.0,11106,4824,8416,5645,36
2025-01-31 22:50:39 +0200,90.0,11125,4958,8099,5646,36
2025-01-31 22:50:40 +0200,91.0,11089,5166,8252,5646,36
2025-01-31 22:50:41 +0200,90.0,11111,5407,8185,5646,36
2025-01-31 22:50:42 +0200,91.0,11109,5458,8192,5646,36
2025-01-31 22:50:43 +0200,91.0,11106,5678,8354,5646,36
2025-01-31 22:50:44 +0200,91.0,11124,5838,8518,5647,36
2025-01-31 22:50:45 +0200,91.0,11089,5748,8823,5647,36
2025-01-31 22:50:46 +0200,90.0,11117,5768,9097,5647,36
2025-01-31 22:50:47 +0200,91.0,11097,5755,9235,5647,36
2025-01-31 22:50:48 +0200,91.0,11112,5700,9244,5647,36
2025-01-31 22:50:49 +0200,91.0,11101,5650,9286,5647,36
2025-01-31 22:50:50 +0200,90.0,11107,5643,9387,5647,36
2025-01-31 22:50:51 +0200,91.0,11123,5119,8721,5647,36
2025-01-31 22:50:52 +0200,90.0,11108,5056,8592,5647,36
2025-01-31 22:50:53 +0200,91.0,11101,5047,8527,5647,36
2025-01-31 22:50:54 +0200,90.0,11107,5431,8861,5648,36
2025-01-31 22:50:55 +0200,90.0,11110,5601,9212,5648,36
2025-01-31 22:50:56 +0200,91.0,11108,5560,9436,5649,36
2025-01-31 22:50:57 +0200,90.0,11101,5631,9530,5649,36
2025-01-31 22:50:58 +0200,91.0,11110,5395,9488,5649,36
2025-01-31 22:50:59 +0200,91.0,11102,4984,9368,5650,36
2025-01-31 22:51:00 +0200,90.0,11113,4823,9211,5650,36
2025-01-31 22:51:01 +0200,91.0,11118,4863,8756,5654,36
2025-01-31 22:51:02 +0200,90.0,11116,4746,8485,5654,36
2025-01-31 22:51:03 +0200,90.0,11105,4746,8390,5654,36
2025-01-31 22:51:04 +0200,91.0,11091,4852,8354,5654,37
2025-01-31 22:51:05 +0200,90.0,11109,4802,8256,5654,37
2025-01-31 22:51:06 +0200,90.0,11106,4797,7994,5654,37
2025-01-31 22:51:07 +0200,90.0,11115,5005,8111,5655,37
2025-01-31 22:51:08 +0200,91.0,11104,5415,8353,5655,37
2025-01-31 22:51:09 +0200,91.0,11104,5745,8827,5655,37
2025-01-31 22:51:10 +0200,90.0,11107,5701,9202,5655,37
2025-01-31 22:51:11 +0200,91.0,11111,5587,9364,5655,37
2025-01-31 22:51:12 +0200,90.0,11109,5558,9435,5655,37
2025-01-31 22:51:13 +0200,91.0,11105,5553,9480,5659,37
2025-01-31 22:51:14 +0200,91.0,11113,5161,9228,5659,37
2025-01-31 22:51:15 +0200,91.0,11098,4924,9195,5659,37
2025-01-31 22:51:16 +0200,91.0,11107,5020,9226,5660,37
2025-01-31 22:51:17 +0200,90.0,11113,4246,8613,5660,37
2025-01-31 22:51:18 +0200,91.0,11102,4258,8248,5660,37
2025-01-31 22:51:19 +0200,90.0,11104,4707,8279,5660,37
2025-01-31 22:51:20 +0200,90.0,11112,5280,8444,5660,37
2025-01-31 22:51:21 +0200,91.0,11140,5388,8667,5660,37
2025-01-31 22:51:22 +0200,91.0,11076,5572,8738,5661,37
2025-01-31 22:51:23 +0200,90.0,11116,5644,8730,5661,37
2025-01-31 22:51:24 +0200,91.0,11093,5776,9042,5661,37
2025-01-31 22:51:25 +0200,90.0,11109,5643,9264,5661,37
2025-01-31 22:51:26 +0200,91.0,11109,5340,9396,5661,37
2025-01-31 22:51:27 +0200,91.0,11110,5306,9386,5661,37
2025-01-31 22:51:28 +0200,90.0,11107,5077,9242,5661,37
2025-01-31 22:51:29 +0200,91.0,11105,4886,9219,5661,37
2025-01-31 22:51:30 +0200,91.0,11112,4512,8781,5662,37
2025-01-31 22:51:31 +0200,91.0,11106,4577,8726,5662,37
2025-01-31 22:51:32 +0200,90.0,11111,4576,8547,5662,37
2025-01-31 22:51:33 +0200,91.0,11103,5318,8759,5662,37
2025-01-31 22:51:34 +0200,91.0,11108,5859,9106,5662,37
2025-01-31 22:51:35 +0200,90.0,11114,5720,9057,5662,37
2025-01-31 22:51:36 +0200,91.0,11120,5465,9111,5662,37
