time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-01-30 15:46:39 +0200,21.0,48328,472,935,4003,26
2025-01-30 15:46:40 +0200,19.0,53662,495,1028,4003,26
2025-01-30 15:46:41 +0200,9.0,131448,431,1222,4003,26
2025-01-30 15:46:42 +0200,4.0,293640,421,1127,4003,26
2025-01-30 15:46:43 +0200,3.0,341591,397,973,4003,26
2025-01-30 15:46:44 +0200,4.0,255789,400,971,4003,26
2025-01-30 15:46:45 +0200,17.0,60467,399,985,4003,26
2025-01-30 15:46:46 +0200,15.0,74366,469,966,4003,26
2025-01-30 15:46:47 +0200,12.0,85624,419,923,4003,26
2025-01-30 15:46:48 +0200,19.0,53312,498,958,4012,26
2025-01-30 15:46:49 +0200,22.0,46887,520,864,4026,26
2025-01-30 15:46:51 +0200,2.0,651228,516,1428,4011,26
2025-01-30 15:46:52 +0200,7.0,145175,20948,895,7114,46
2025-01-30 15:46:53 +0200,46.0,21723,2485,4295,7192,47
2025-01-30 15:46:54 +0200,91.0,11108,3664,6029,7192,47
2025-01-30 15:46:55 +0200,83.0,12181,3112,6681,7193,47
2025-01-30 15:46:56 +0200,90.0,11109,2765,6727,7194,47
2025-01-30 15:46:57 +0200,86.0,11625,2696,6568,7195,47
2025-01-30 15:46:58 +0200,91.0,11107,2600,6832,7195,47
2025-01-30 15:46:59 +0200,89.0,11269,2505,6875,7196,47
2025-01-30 15:47:00 +0200,90.0,11451,2660,6518,7196,47
2025-01-30 15:47:01 +0200,92.0,10977,2632,6457,7196,47
2025-01-30 15:47:02 +0200,86.0,11637,2596,6295,7198,47
2025-01-30 15:47:03 +0200,91.0,11089,2598,7069,7198,47
2025-01-30 15:47:04 +0200,90.0,11122,3765,7223,7199,47
2025-01-30 15:47:05 +0200,91.0,11101,4260,7209,7200,47
2025-01-30 15:47:06 +0200,90.0,11114,4540,7132,7200,47
2025-01-30 15:47:07 +0200,90.0,11101,4796,7402,7201,47
2025-01-30 15:47:08 +0200,91.0,11104,4553,7211,7202,47
2025-01-30 15:47:09 +0200,90.0,11116,4638,7037,7202,47
2025-01-30 15:47:10 +0200,91.0,11100,4657,7017,7202,47
2025-01-30 15:47:11 +0200,90.0,11109,4713,7060,7202,47
2025-01-30 15:47:12 +0200,90.0,11118,4702,7067,7202,47
2025-01-30 15:47:13 +0200,91.0,11109,4823,7154,7202,47
2025-01-30 15:47:14 +0200,90.0,11107,5743,7410,7203,47
2025-01-30 15:47:15 +0200,90.0,11106,5787,7347,7205,47
2025-01-30 15:47:16 +0200,91.0,11096,5583,7386,7205,47
2025-01-30 15:47:17 +0200,91.0,11116,5598,7535,7206,47
2025-01-30 15:47:18 +0200,91.0,11107,5630,7496,7207,47
2025-01-30 15:47:19 +0200,91.0,11103,5658,7501,7208,47
2025-01-30 15:47:20 +0200,90.0,11111,5647,7490,7208,47
2025-01-30 15:47:21 +0200,90.0,11114,5712,7226,7208,47
2025-01-30 15:47:22 +0200,91.0,11117,5892,7358,7208,47
2025-01-30 15:47:23 +0200,90.0,11115,5779,7453,7209,47
2025-01-30 15:47:24 +0200,91.0,11098,5170,6826,7210,47
2025-01-30 15:47:25 +0200,90.0,11102,5120,6507,7210,47
2025-01-30 15:47:26 +0200,91.0,11108,5119,6610,7211,47
2025-01-30 15:47:27 +0200,91.0,11097,5159,6590,7211,47
2025-01-30 15:47:28 +0200,90.0,11110,5063,6501,7211,47
2025-01-30 15:47:29 +0200,90.0,11119,5094,6451,7212,47
2025-01-30 15:47:30 +0200,91.0,11112,4831,6518,7212,47
2025-01-30 15:47:31 +0200,91.0,11101,4430,6012,7212,47
2025-01-30 15:47:32 +0200,90.0,11104,4020,5545,7212,47
2025-01-30 15:47:33 +0200,90.0,11112,4647,6208,7212,47
2025-01-30 15:47:34 +0200,91.0,11104,3595,6049,7213,47
2025-01-30 15:47:35 +0200,91.0,11108,3339,5729,7213,47
2025-01-30 15:47:36 +0200,90.0,11113,3389,5623,7214,47
2025-01-30 15:47:37 +0200,90.0,11113,3473,5702,7214,47
2025-01-30 15:47:38 +0200,90.0,11103,3667,5561,7214,47
2025-01-30 15:47:39 +0200,91.0,11107,3828,5295,7215,47
2025-01-30 15:47:40 +0200,90.0,11108,3563,5289,7215,47
2025-01-30 15:47:41 +0200,90.0,11115,4214,6007,7215,47
2025-01-30 15:47:42 +0200,80.0,12632,4048,5798,7215,47
2025-01-30 15:47:43 +0200,91.0,11099,3387,4937,7214,47
2025-01-30 15:47:44 +0200,90.0,11112,4655,6302,7214,47
2025-01-30 15:47:45 +0200,91.0,11109,4631,6267,7215,47
2025-01-30 15:47:46 +0200,91.0,11121,4803,5886,7215,47
2025-01-30 15:47:47 +0200,91.0,11100,4474,6066,7215,47
2025-01-30 15:47:48 +0200,91.0,11111,4512,5836,7216,47
2025-01-30 15:47:49 +0200,90.0,11113,4923,6351,7216,47
2025-01-30 15:47:50 +0200,91.0,11097,4925,6699,7216,47
2025-01-30 15:47:51 +0200,91.0,11118,4831,6818,7216,47
2025-01-30 15:47:52 +0200,90.0,11099,4811,5918,7217,47
2025-01-30 15:47:53 +0200,91.0,11107,4868,5623,7217,47
2025-01-30 15:47:54 +0200,91.0,11106,3976,5189,7217,47
2025-01-30 15:47:55 +0200,91.0,11107,4054,5123,7241,47
2025-01-30 15:47:56 +0200,91.0,11110,3859,4853,7217,47
2025-01-30 15:47:57 +0200,90.0,11110,3847,4775,7217,47
2025-01-30 15:47:58 +0200,91.0,11104,3757,4801,7217,47
2025-01-30 15:47:59 +0200,91.0,11128,3680,4726,7218,47
2025-01-30 15:48:00 +0200,91.0,11097,3781,4642,7218,47
2025-01-30 15:48:01 +0200,91.0,11094,3881,4727,7218,47
2025-01-30 15:48:02 +0200,90.0,11124,3900,4768,7218,47
2025-01-30 15:48:03 +0200,91.0,11085,3971,4978,7218,47
2025-01-30 15:48:04 +0200,90.0,11124,5213,6890,7219,47
2025-01-30 15:48:05 +0200,90.0,11103,5377,7089,7219,47
2025-01-30 15:48:06 +0200,91.0,11111,5315,7056,7219,47
2025-01-30 15:48:07 +0200,90.0,11107,5225,6879,7219,47
2025-01-30 15:48:08 +0200,91.0,11109,5184,6820,7219,47
2025-01-30 15:48:09 +0200,90.0,11107,5563,7027,7219,47
2025-01-30 15:48:10 +0200,91.0,11113,5359,6844,7219,47
2025-01-30 15:48:11 +0200,91.0,11105,5232,7012,7220,47
2025-01-30 15:48:12 +0200,90.0,11113,5225,7026,7220,47
2025-01-30 15:48:13 +0200,91.0,11087,5173,7331,7220,47
2025-01-30 15:48:14 +0200,90.0,11122,5053,7610,7220,47
2025-01-30 15:48:15 +0200,90.0,11106,5149,7647,7220,47
2025-01-30 15:48:16 +0200,90.0,11108,5122,7467,7220,47
2025-01-30 15:48:17 +0200,91.0,11117,5089,7330,7220,47
2025-01-30 15:48:18 +0200,91.0,11124,5141,7169,7220,47
2025-01-30 15:48:19 +0200,90.0,11111,5302,7474,7220,47
2025-01-30 15:48:20 +0200,91.0,11088,4927,7723,7220,47
2025-01-30 15:48:21 +0200,91.0,11107,4782,7613,7220,47
2025-01-30 15:48:22 +0200,91.0,11105,4285,7083,7220,47
2025-01-30 15:48:23 +0200,90.0,11111,4709,7114,7220,47
2025-01-30 15:48:24 +0200,91.0,11102,5318,6961,7220,47
2025-01-30 15:48:25 +0200,90.0,11110,5699,7545,5595,36
2025-01-30 15:48:26 +0200,90.0,11109,5418,7351,5595,36
2025-01-30 15:48:27 +0200,91.0,11108,5439,7188,5595,36
2025-01-30 15:48:28 +0200,91.0,11104,5076,6914,5595,36
2025-01-30 15:48:29 +0200,90.0,11114,4897,7099,5595,36
2025-01-30 15:48:30 +0200,91.0,11098,4872,6651,5595,36
2025-01-30 15:48:31 +0200,91.0,11131,4679,6472,5600,36
2025-01-30 15:48:32 +0200,91.0,11100,3853,6179,5601,36
2025-01-30 15:48:33 +0200,91.0,11114,3525,6245,5601,36
2025-01-30 15:48:34 +0200,90.0,11110,3777,6126,5601,36
2025-01-30 15:48:35 +0200,91.0,11092,3778,6071,5602,36
2025-01-30 15:48:36 +0200,90.0,11114,3683,5849,5602,36
2025-01-30 15:48:37 +0200,91.0,11106,3719,6051,5602,36
2025-01-30 15:48:38 +0200,90.0,11105,3668,5795,5602,36
2025-01-30 15:48:39 +0200,91.0,11108,3593,5570,5602,36
2025-01-30 15:48:40 +0200,90.0,11110,3528,5470,5602,36
2025-01-30 15:48:41 +0200,90.0,11106,3590,5995,5602,36
2025-01-30 15:48:42 +0200,91.0,11111,3634,6260,5602,36
2025-01-30 15:48:43 +0200,91.0,11105,3406,5600,5602,36
2025-01-30 15:48:44 +0200,91.0,11104,2876,5044,5602,36
2025-01-30 15:48:45 +0200,87.0,11496,2788,5286,5622,36
2025-01-30 15:48:46 +0200,90.0,11103,2769,5069,5622,36
2025-01-30 15:48:47 +0200,91.0,11112,2801,5319,5622,36
2025-01-30 15:48:48 +0200,90.0,11121,2836,4687,5622,36
2025-01-30 15:48:49 +0200,91.0,11098,2772,4602,5623,36
2025-01-30 15:48:50 +0200,85.0,11773,3885,6577,5665,37
2025-01-30 15:48:51 +0200,91.0,11095,4983,9337,5666,37
2025-01-30 15:48:52 +0200,91.0,11100,4855,9193,5666,37
2025-01-30 15:48:53 +0200,90.0,11114,5067,9331,5675,37
2025-01-30 15:48:54 +0200,91.0,11108,5248,9453,5677,37
2025-01-30 15:48:55 +0200,91.0,11109,5195,9449,5680,37
2025-01-30 15:48:56 +0200,91.0,11113,5103,9397,5682,37
2025-01-30 15:48:57 +0200,91.0,11106,4692,9107,5682,37
2025-01-30 15:48:58 +0200,91.0,11105,4269,8626,5683,37
2025-01-30 15:48:59 +0200,91.0,11108,4100,8270,5685,37
2025-01-30 15:49:00 +0200,90.0,11108,4103,8250,5685,37
2025-01-30 15:49:01 +0200,91.0,11114,4104,8246,5686,37
2025-01-30 15:49:02 +0200,90.0,11107,4151,8208,5686,37
2025-01-30 15:49:03 +0200,91.0,11119,4396,8350,5688,37
2025-01-30 15:49:04 +0200,90.0,11107,4486,8274,5689,37
2025-01-30 15:49:05 +0200,91.0,11093,4478,8168,5689,37
2025-01-30 15:49:06 +0200,91.0,11112,4592,8053,5690,37
2025-01-30 15:49:07 +0200,90.0,11108,4932,8027,5690,37
2025-01-30 15:49:08 +0200,90.0,11109,5246,7963,5691,37
2025-01-30 15:49:09 +0200,90.0,11106,5413,8046,5691,37
2025-01-30 15:49:10 +0200,91.0,11105,5300,8110,5692,37
2025-01-30 15:49:11 +0200,91.0,11109,5439,8236,5693,37
2025-01-30 15:49:12 +0200,91.0,11107,5462,8550,5693,37
2025-01-30 15:49:13 +0200,90.0,11109,5448,8837,5694,37
2025-01-30 15:49:14 +0200,91.0,11097,5590,9057,5694,37
2025-01-30 15:49:15 +0200,91.0,11124,5581,9217,5695,37
2025-01-30 15:49:16 +0200,90.0,11098,5450,9131,5695,37
2025-01-30 15:49:17 +0200,90.0,11114,5268,9114,5695,37
2025-01-30 15:49:18 +0200,91.0,11105,4850,8749,5695,37
2025-01-30 15:49:19 +0200,90.0,11114,4717,8281,5695,37
2025-01-30 15:49:20 +0200,91.0,11105,4571,8108,5696,37
2025-01-30 15:49:21 +0200,90.0,11106,4782,8334,5697,37
2025-01-30 15:49:22 +0200,90.0,11106,5217,8815,5697,37
2025-01-30 15:49:23 +0200,90.0,11110,5291,9163,5698,37
2025-01-30 15:49:25 +0200,91.0,11124,5247,9318,5700,37
2025-01-30 15:49:26 +0200,91.0,11083,5068,9215,5700,37
2025-01-30 15:49:27 +0200,90.0,11117,4990,9194,5701,37
2025-01-30 15:49:28 +0200,90.0,11102,5004,9383,5701,37
2025-01-30 15:49:29 +0200,91.0,11108,4985,9146,5701,37
2025-01-30 15:49:30 +0200,90.0,11108,4538,8492,5701,37
2025-01-30 15:49:31 +0200,91.0,11113,4533,8319,5701,37
2025-01-30 15:49:32 +0200,90.0,11105,4689,8256,5702,37
2025-01-30 15:49:33 +0200,90.0,11107,4640,8255,5703,37
2025-01-30 15:49:34 +0200,91.0,11110,4657,8012,5704,37
2025-01-30 15:49:35 +0200,90.0,11110,4968,8096,5705,37
2025-01-30 15:49:36 +0200,90.0,11110,5082,8077,5706,37
2025-01-30 15:49:37 +0200,91.0,11099,5500,8533,5706,37
2025-01-30 15:49:38 +0200,90.0,11109,5491,8933,5707,37
2025-01-30 15:49:39 +0200,91.0,11115,5531,9289,5708,37
2025-01-30 15:49:40 +0200,91.0,11103,5522,9322,5708,37
2025-01-30 15:49:41 +0200,91.0,11110,5127,9178,5708,37
2025-01-30 15:49:42 +0200,91.0,11109,4951,9002,5708,37
2025-01-30 15:49:43 +0200,90.0,11110,4886,9126,5709,37
2025-01-30 15:49:44 +0200,91.0,11115,4871,9045,5710,37
2025-01-30 15:49:45 +0200,91.0,11101,4662,8854,5710,37
2025-01-30 15:49:46 +0200,91.0,11102,3996,8350,5710,37
2025-01-30 15:49:47 +0200,90.0,11108,4445,8194,5710,37
2025-01-30 15:49:48 +0200,90.0,11103,4786,8190,5711,37
2025-01-30 15:49:49 +0200,90.0,11111,5204,8512,5712,37
2025-01-30 15:49:50 +0200,90.0,11108,5312,8590,5713,37
2025-01-30 15:49:51 +0200,90.0,11105,5366,8506,5713,37
2025-01-30 15:49:52 +0200,91.0,11114,5571,8791,5715,37
2025-01-30 15:49:53 +0200,91.0,11101,5689,9097,5716,37
2025-01-30 15:49:54 +0200,91.0,11115,5363,9143,5717,37
2025-01-30 15:49:55 +0200,91.0,11095,5302,9343,5740,37
2025-01-30 15:49:56 +0200,90.0,11119,4991,9229,5681,37
2025-01-30 15:49:57 +0200,91.0,11106,4721,9009,5681,37
2025-01-30 15:49:58 +0200,91.0,11110,4343,8792,5681,37
2025-01-30 15:49:59 +0200,91.0,11102,4235,8584,5681,37
2025-01-30 15:50:00 +0200,90.0,11108,4320,8496,5681,37
2025-01-30 15:50:01 +0200,90.0,11112,4648,8412,5681,37
2025-01-30 15:50:02 +0200,90.0,11108,5392,8805,5682,37
2025-01-30 15:50:03 +0200,91.0,11118,5567,8919,5682,37
2025-01-30 15:50:04 +0200,91.0,11100,5296,8928,5683,37
2025-01-30 15:50:05 +0200,91.0,11103,5009,8892,5683,37
2025-01-30 15:50:06 +0200,91.0,11106,4972,9067,5683,37
2025-01-30 15:50:07 +0200,91.0,11111,4828,8963,5684,37
2025-01-30 15:50:08 +0200,90.0,11108,4779,8920,5684,37
2025-01-30 15:50:09 +0200,90.0,11108,4667,9010,5684,37
2025-01-30 15:50:10 +0200,90.0,11116,4420,8936,5684,37
2025-01-30 15:50:11 +0200,91.0,11102,4483,9228,5684,37
2025-01-30 15:50:12 +0200,91.0,11102,4652,9469,5685,37
2025-01-30 15:50:13 +0200,91.0,11107,4379,9176,5685,37
2025-01-30 15:50:14 +0200,90.0,11116,4111,8519,5685,37
2025-01-30 15:50:15 +0200,90.0,11103,5068,8371,5689,37
2025-01-30 15:50:16 +0200,91.0,11110,5230,8325,5689,37
2025-01-30 15:50:17 +0200,90.0,11109,4971,7984,5689,37
2025-01-30 15:50:18 +0200,91.0,11106,5103,7991,5690,37
2025-01-30 15:50:19 +0200,90.0,11106,5456,8165,5691,37
2025-01-30 15:50:20 +0200,91.0,11124,5551,8518,5691,37
2025-01-30 15:50:21 +0200,91.0,11090,5273,8427,5692,37
2025-01-30 15:50:22 +0200,91.0,11115,5345,8661,5692,37
2025-01-30 15:50:23 +0200,91.0,11099,5155,8704,5692,37
2025-01-30 15:50:24 +0200,91.0,11111,5131,8771,5692,37
2025-01-30 15:50:25 +0200,90.0,11115,5276,8820,5692,37
2025-01-30 15:50:26 +0200,91.0,11096,5392,9029,5693,37
2025-01-30 15:50:27 +0200,91.0,11109,5235,8980,5694,37
2025-01-30 15:50:28 +0200,91.0,11110,5339,9222,5694,37
2025-01-30 15:50:29 +0200,91.0,11106,5165,9399,5694,37
2025-01-30 15:50:30 +0200,91.0,11117,4455,8820,5694,37
2025-01-30 15:50:31 +0200,91.0,11113,4298,8381,5694,37
2025-01-30 15:50:32 +0200,90.0,11111,4172,8293,5694,37
2025-01-30 15:50:33 +0200,91.0,11101,4109,8212,5695,37
2025-01-30 15:50:34 +0200,91.0,11109,4175,8202,5695,37
2025-01-30 15:50:35 +0200,90.0,11103,4425,8348,5695,37
2025-01-30 15:50:36 +0200,91.0,11096,4678,8528,5696,37
2025-01-30 15:50:37 +0200,91.0,11120,4651,8321,5696,37
2025-01-30 15:50:38 +0200,90.0,11107,4700,8055,5696,37
2025-01-30 15:50:39 +0200,90.0,11108,5140,8144,5696,37
2025-01-30 15:50:40 +0200,91.0,11108,5335,8135,5696,37
2025-01-30 15:50:41 +0200,90.0,11105,5348,8120,5696,37
2025-01-30 15:50:42 +0200,91.0,11109,5629,8380,5696,37
2025-01-30 15:50:43 +0200,91.0,11108,5658,8516,5697,37
2025-01-30 15:50:44 +0200,91.0,11107,5559,8826,5697,37
2025-01-30 15:50:45 +0200,91.0,11103,5548,8997,5697,37
2025-01-30 15:50:46 +0200,90.0,11113,5619,9178,5698,37
2025-01-30 15:50:47 +0200,91.0,11124,5661,9190,5698,37
2025-01-30 15:50:48 +0200,91.0,11081,5721,9294,5698,37
2025-01-30 15:50:49 +0200,90.0,11117,5257,9084,5698,37
2025-01-30 15:50:50 +0200,91.0,11108,4821,8487,5698,37
2025-01-30 15:50:51 +0200,91.0,11107,4789,8324,5698,37
2025-01-30 15:50:52 +0200,90.0,11111,4672,8205,5699,37
2025-01-30 15:50:53 +0200,91.0,11107,5094,8610,5699,37
2025-01-30 15:50:54 +0200,90.0,11102,5436,9235,5700,37
2025-01-30 15:50:55 +0200,91.0,11107,5264,9306,5700,37
2025-01-30 15:50:56 +0200,91.0,11112,5237,9318,5700,37
2025-01-30 15:50:57 +0200,91.0,11106,5042,9304,5700,37
2025-01-30 15:50:58 +0200,90.0,11111,4606,9049,5701,37
2025-01-30 15:50:59 +0200,90.0,11109,4690,8963,5701,37
2025-01-30 15:51:00 +0200,91.0,11102,4595,8489,5701,37
2025-01-30 15:51:01 +0200,90.0,11120,4609,8345,5701,37
2025-01-30 15:51:02 +0200,91.0,11103,4560,8190,5701,37
2025-01-30 15:51:03 +0200,91.0,11126,4679,8296,5701,37
2025-01-30 15:51:04 +0200,90.0,11105,4649,8111,5702,37
2025-01-30 15:51:05 +0200,91.0,11088,4809,8000,5702,37
2025-01-30 15:51:06 +0200,90.0,11109,4956,8098,5702,37
2025-01-30 15:51:07 +0200,90.0,11107,5468,8438,5703,37
2025-01-30 15:51:08 +0200,91.0,11107,5580,8874,5703,37
2025-01-30 15:51:09 +0200,91.0,11107,5621,9243,5704,37
2025-01-30 15:51:10 +0200,90.0,11105,5489,9327,5704,37
2025-01-30 15:51:11 +0200,91.0,11108,5218,9241,5704,37
2025-01-30 15:51:12 +0200,91.0,11109,4889,8966,5704,37
2025-01-30 15:51:13 +0200,91.0,11105,4891,9102,5704,37
2025-01-30 15:51:14 +0200,91.0,11111,4801,8990,5704,37
2025-01-30 15:51:15 +0200,91.0,11107,4619,8808,5705,37
2025-01-30 15:51:16 +0200,90.0,11108,4101,8306,5705,37
2025-01-30 15:51:17 +0200,90.0,11113,4428,8142,5705,37
2025-01-30 15:51:18 +0200,90.0,11101,4946,8304,5705,37
2025-01-30 15:51:19 +0200,91.0,11105,5048,8299,5705,37
2025-01-30 15:51:20 +0200,91.0,11129,5040,8403,5705,37
2025-01-30 15:51:21 +0200,90.0,11111,5302,8482,5705,37
2025-01-30 15:51:22 +0200,91.0,11082,5387,8556,5706,37
2025-01-30 15:51:23 +0200,90.0,11114,5542,8948,5706,37
2025-01-30 15:51:24 +0200,91.0,11101,5406,9213,5706,37
2025-01-30 15:51:25 +0200,91.0,11113,5048,9281,5620,36
2025-01-30 15:51:26 +0200,90.0,11114,4726,8957,5621,36
2025-01-30 15:51:27 +0200,91.0,11109,4664,8902,5621,36
2025-01-30 15:51:28 +0200,91.0,11104,4145,8523,5621,36
2025-01-30 15:51:29 +0200,90.0,11104,4138,8325,5621,36
2025-01-30 15:51:30 +0200,91.0,11107,4392,8457,5621,36
2025-01-30 15:51:31 +0200,90.0,11109,4736,8426,5621,36
2025-01-30 15:51:32 +0200,90.0,11117,5238,8701,5621,36
2025-01-30 15:51:33 +0200,90.0,11108,5495,8882,5622,36
2025-01-30 15:51:34 +0200,90.0,11107,5419,8978,5622,36
2025-01-30 15:51:35 +0200,91.0,11102,5028,8922,5622,36
2025-01-30 15:51:36 +0200,91.0,11112,4884,9001,5622,36
2025-01-30 15:51:37 +0200,90.0,11102,4991,9110,5622,36
2025-01-30 15:51:38 +0200,91.0,11111,4916,9090,5622,36
2025-01-30 15:51:39 +0200,91.0,11122,4710,9037,5622,36
2025-01-30 15:51:40 +0200,90.0,11113,4466,8957,5622,36
2025-01-30 15:51:41 +0200,91.0,11089,4452,9148,5623,36
2025-01-30 15:51:42 +0200,91.0,11105,4418,9346,5623,36
2025-01-30 15:51:43 +0200,91.0,11109,4238,9083,5623,36
2025-01-30 15:51:44 +0200,91.0,11105,4045,8659,5623,36
2025-01-30 15:51:45 +0200,90.0,11108,4741,8251,5623,36
2025-01-30 15:51:46 +0200,91.0,11119,5582,8477,5623,36
2025-01-30 15:51:47 +0200,90.0,11108,5078,7977,5624,36
2025-01-30 15:51:48 +0200,91.0,11106,4965,7891,5624,36
2025-01-30 15:51:49 +0200,90.0,11099,5363,8087,5624,36
2025-01-30 15:51:50 +0200,90.0,11114,5418,8437,5624,36
2025-01-30 15:51:51 +0200,91.0,11109,5316,8426,5624,36
2025-01-30 15:51:52 +0200,91.0,11102,5293,8533,5624,36
2025-01-30 15:51:53 +0200,90.0,11109,5239,8609,5625,36
2025-01-30 15:51:54 +0200,90.0,11113,5194,8694,5625,36
2025-01-30 15:51:55 +0200,91.0,11100,5177,8723,5625,36
2025-01-30 15:51:57 +0200,91.0,11126,4929,8691,5626,36
2025-01-30 15:51:58 +0200,90.0,11111,5144,8817,5626,36
2025-01-30 15:51:59 +0200,91.0,11081,5433,9191,5626,36
2025-01-30 15:52:00 +0200,90.0,11115,5334,9363,5627,36
2025-01-30 15:52:01 +0200,91.0,11111,4674,8901,5627,36
2025-01-30 15:52:02 +0200,90.0,11112,4346,8490,5627,36
2025-01-30 15:52:03 +0200,91.0,11104,4132,8181,5628,36
2025-01-30 15:52:04 +0200,91.0,11107,4199,8221,5632,36
2025-01-30 15:52:05 +0200,90.0,11106,4216,8192,5632,36
2025-01-30 15:52:06 +0200,91.0,11106,4359,8256,5632,36
2025-01-30 15:52:07 +0200,90.0,11112,4649,8346,5632,36
2025-01-30 15:52:08 +0200,91.0,11102,4686,8291,5632,36
2025-01-30 15:52:09 +0200,91.0,11114,4632,8083,5632,36
2025-01-30 15:52:10 +0200,90.0,11105,5003,8063,5632,36
2025-01-30 15:52:11 +0200,90.0,11110,5340,8127,5632,36
2025-01-30 15:52:12 +0200,91.0,11102,5401,8065,5632,36
2025-01-30 15:52:13 +0200,90.0,11114,5436,8240,5632,36
2025-01-30 15:52:14 +0200,90.0,11107,5660,8377,5632,36
2025-01-30 15:52:15 +0200,91.0,11107,5482,8557,5632,36
2025-01-30 15:52:16 +0200,91.0,11125,5596,8922,5632,36
2025-01-30 15:52:17 +0200,91.0,11096,5453,9027,5632,36
2025-01-30 15:52:18 +0200,91.0,11098,5437,9163,5632,36
2025-01-30 15:52:19 +0200,90.0,11104,5570,9180,5632,36
2025-01-30 15:52:20 +0200,91.0,11113,5532,9218,5632,36
2025-01-30 15:52:21 +0200,91.0,11110,5106,8781,5632,36
2025-01-30 15:52:22 +0200,90.0,11104,4917,8371,5632,36
2025-01-30 15:52:23 +0200,91.0,11106,4912,8417,5632,36
2025-01-30 15:52:24 +0200,90.0,11107,5133,8609,5633,36
2025-01-30 15:52:25 +0200,90.0,11113,5238,8767,5633,36
2025-01-30 15:52:26 +0200,91.0,11105,5467,9219,5633,36
2025-01-30 15:52:27 +0200,90.0,11114,5161,9175,5633,36
2025-01-30 15:52:28 +0200,90.0,11108,5244,9275,5633,36
2025-01-30 15:52:29 +0200,90.0,11106,4871,9041,5633,36
2025-01-30 15:52:30 +0200,91.0,11100,4620,9053,5633,36
2025-01-30 15:52:31 +0200,90.0,11111,4583,8926,5633,36
2025-01-30 15:52:32 +0200,90.0,11107,4563,8566,5633,36
2025-01-30 15:52:33 +0200,90.0,11115,4525,8284,5633,36
2025-01-30 15:52:34 +0200,91.0,11106,4548,8110,5633,36
2025-01-30 15:52:35 +0200,91.0,11102,4664,8226,5633,36
2025-01-30 15:52:36 +0200,90.0,11114,4634,7931,5633,36
2025-01-30 15:52:37 +0200,90.0,11110,4920,7975,5634,36
2025-01-30 15:52:38 +0200,90.0,11105,5343,8190,5634,36
2025-01-30 15:52:39 +0200,90.0,11109,5559,8469,5634,36
2025-01-30 15:52:40 +0200,91.0,11121,5720,8989,5634,36
2025-01-30 15:52:41 +0200,90.0,11105,5501,9191,5634,36
2025-01-30 15:52:42 +0200,91.0,11093,5409,9218,5634,36
2025-01-30 15:52:43 +0200,90.0,11108,5096,9119,5634,36
2025-01-30 15:52:44 +0200,89.0,11246,6024,9209,5634,36
2025-01-30 15:52:45 +0200,90.0,11121,4903,9087,5634,36
2025-01-30 15:52:46 +0200,91.0,11081,4756,8955,5634,36
2025-01-30 15:52:47 +0200,91.0,11112,4651,8897,5635,36
2025-01-30 15:52:48 +0200,90.0,11112,4022,8255,5635,36
2025-01-30 15:52:49 +0200,90.0,11104,4092,7986,5635,36
2025-01-30 15:52:50 +0200,90.0,11108,4702,8174,5635,36
2025-01-30 15:52:51 +0200,91.0,11121,4913,8160,5635,36
2025-01-30 15:52:52 +0200,91.0,11097,5361,8483,5635,36
2025-01-30 15:52:53 +0200,91.0,11109,5357,8461,5635,36
2025-01-30 15:52:54 +0200,91.0,11105,5292,8479,5635,36
2025-01-30 15:52:55 +0200,91.0,11106,5593,8965,5635,36
2025-01-30 15:52:56 +0200,91.0,11107,5352,9116,5535,36
2025-01-30 15:52:57 +0200,91.0,11114,5187,9298,5535,36
2025-01-30 15:52:58 +0200,90.0,11107,4674,8947,5535,36
2025-01-30 15:52:59 +0200,90.0,11109,4476,8780,5535,36
2025-01-30 15:53:00 +0200,91.0,11122,4335,8672,5535,36
2025-01-30 15:53:01 +0200,91.0,11089,3877,8334,5536,36
2025-01-30 15:53:02 +0200,90.0,11110,4199,8497,5536,36
2025-01-30 15:53:03 +0200,91.0,11110,4368,8259,5536,36
2025-01-30 15:53:04 +0200,91.0,11104,5060,8670,5536,36
2025-01-30 15:53:05 +0200,90.0,11111,5397,8838,5536,36
2025-01-30 15:53:06 +0200,91.0,11112,5319,8858,5536,36
2025-01-30 15:53:07 +0200,91.0,11101,5174,8869,5536,36
2025-01-30 15:53:08 +0200,91.0,11107,4861,8968,5536,36
2025-01-30 15:53:09 +0200,90.0,11110,4912,9000,5536,36
2025-01-30 15:53:10 +0200,91.0,11109,4809,8933,5536,36
2025-01-30 15:53:11 +0200,91.0,11107,4818,9048,5536,36
2025-01-30 15:53:12 +0200,90.0,11109,4445,8942,5536,36
2025-01-30 15:53:13 +0200,91.0,11107,4273,8977,5536,36
2025-01-30 15:53:14 +0200,91.0,11126,4445,9338,5537,36
2025-01-30 15:53:15 +0200,91.0,11088,4126,9011,5537,36
2025-01-30 15:53:16 +0200,91.0,11111,3990,8852,5537,36
2025-01-30 15:53:17 +0200,90.0,11108,4205,8142,5537,36
2025-01-30 15:53:18 +0200,90.0,11115,5126,8235,5541,36
2025-01-30 15:53:19 +0200,91.0,11100,5016,8010,5541,36
2025-01-30 15:53:20 +0200,91.0,11107,4984,7919,5541,36
